,State,County,Latitude,Longitude
0,Alabama,Autauga,32.46402,-86.4597
1,Alabama,Baldwin,30.52297,-87.90333
2,Alabama,Barbour,31.89127,-85.14549
3,Alabama,Bibb,32.99864,-87.12644
4,Alabama,Blount,33.99093,-86.57749
5,Alabama,Bullock,32.10055,-85.7157
6,Alabama,Butler,31.75243,-86.68029
7,Alabama,Calhoun,33.65983,-85.83163
8,Alabama,Chambers,32.81874,-85.17939
9,Alabama,Cherokee,34.17982,-85.76136
10,Alabama,Chilton,32.83874,-86.62943
11,Alabama,Choctaw,32.01961,-88.2632
12,Alabama,Clarke,31.91349,-87.73584
13,Alabama,Clay,33.31067,-85.75441
14,Alabama,Cleburne,33.67456,-85.51877
15,Alabama,Coffee,31.31517,-85.85522
16,Alabama,Colbert,34.74509,-87.61003
17,Alabama,Conecuh,31.42927,-86.99368
18,Alabama,Coosa,33.06567,-86.0533
19,Alabama,Covington,31.00518,-86.328
20,Alabama,Crenshaw,31.73149,-86.31355
21,Alabama,Cullman,34.17482,-86.84361
22,Alabama,Dale,31.31017,-85.71299
23,Alabama,Dallas,32.40736,-87.0211
24,Alabama,DeKalb,34.28759,-85.99414
25,Alabama,Elmore,32.47986,-86.36192
26,Alabama,Escambia,31.02379,-87.49387
27,Alabama,Etowah,34.01434,-86.00639
28,Alabama,Fayette,33.68455,-87.83085
29,Alabama,Franklin,34.50787,-87.72864
30,Alabama,Geneva,31.1024,-85.69688
31,Alabama,Greene,32.85314,-87.95223
32,Alabama,Hale,32.76266,-87.62912
33,Alabama,Henry,31.51469,-85.24141
34,Alabama,Houston,31.22323,-85.39049
35,Alabama,Jackson,34.67231,-86.03415
36,Alabama,Jefferson,33.52066,-86.80249
37,Alabama,Lamar,33.77921,-88.0969
38,Alabama,Lauderdale,34.79981,-87.67725
39,Alabama,Lawrence,34.52165,-87.31104
40,Alabama,Lee,32.60986,-85.48078
41,Alabama,Limestone,34.80243,-86.97219
42,Alabama,Lowndes,32.15475,-86.65011
43,Alabama,Macon,32.42415,-85.69096
44,Alabama,Madison,34.7304,-86.58594
45,Alabama,Marengo,32.51764,-87.8364
46,Alabama,Marion,33.96566,-87.91475
47,Alabama,Marshall,34.20065,-86.16637
48,Alabama,Mobile,30.69436,-88.04305
49,Alabama,Monroe,31.46329,-87.34934
50,Alabama,Montgomery,32.36681,-86.29997
51,Alabama,Morgan,34.60593,-86.98334
52,Alabama,Perry,32.63847,-87.2944
53,Alabama,Pickens,33.10895,-88.19027
54,Alabama,Pike,31.80877,-85.96995
55,Alabama,Randolph,33.15123,-85.37217
56,Alabama,Russell,32.47098,-85.00077
57,Alabama,St. Clair,33.55649,-86.2491
58,Alabama,Shelby,33.28567,-86.80999
59,Alabama,Sumter,32.59101,-88.19879
60,Alabama,Talladega,33.17317,-86.25164
61,Alabama,Tallapoosa,32.94401,-85.95385
62,Alabama,Tuscaloosa,33.20984,-87.56917
63,Alabama,Walker,33.83122,-87.27751
64,Alabama,Washington,31.4076,-88.20788
65,Alabama,Wilcox,31.98924,-87.3082
66,Alabama,Winston,34.22649,-87.62141
67,Alaska,Aleutians East,54.85,-163.41667
68,Alaska,Aleutians West,52.16298,-174.28505
69,Alaska,Anchorage,61.21806,-149.90028
70,Alaska,Bethel,60.75056,-160.50056
71,Alaska,Bristol Bay,58.72833,-157.01389
72,Alaska,Denali,63.06933,-151.00609
73,Alaska,Dillingham,59.03972,-158.4575
74,Alaska,Fairbanks North Star,64.83778,-147.71639
75,Alaska,Haines,59.23595,-135.44533
76,Alaska,Juneau,58.30194,-134.41972
77,Alaska,Kenai Peninsula,60.41667,-151.25056
78,Alaska,Ketchikan Gateway,55.3418,-131.64757
79,Alaska,Kodiak Island,57.79,-152.40722
80,Alaska,Lake and Peninsula,57.00056,-158.00056
81,Alaska,Matanuska-Susitna,61.5809,-149.4415
82,Alaska,Nome,64.50111,-165.40639
83,Alaska,North Slope,69.25056,-152.00056
84,Alaska,Northwest Arctic,66.83333,-161.00056
85,Alaska,Prince of Wales-Outer Ketchikan,55.6435,-132.75879
86,Alaska,Sitka,57.05315,-135.33088
87,Alaska,Skagway-Hoonah-Angoon,58.7586,-136.23715
88,Alaska,Southeast Fairbanks,63.75056,-143.25056
89,Alaska,Valdez-Cordova,61.50056,-144.50056
90,Alaska,Wade Hampton,62.25056,-163.00056
91,Alaska,Wrangell-Petersburg,56.63508,-132.80823
92,Alaska,Yakutat,59.66667,-139.13333
93,Alaska,Yukon-Koyukuk,65.7,-152.71667
94,Arizona,Apache,34.51837,-109.37927
95,Arizona,Cochise,31.55454,-110.30369
96,Arizona,Coconino,35.19807,-111.65127
97,Arizona,Gila,34.23087,-111.32514
98,Arizona,Graham,32.83395,-109.70758
99,Arizona,Greenlee,32.957,-109.211
100,Arizona,La Paz,33.66391,-114.22995
101,Arizona,Maricopa,33.44838,-112.07404
102,Arizona,Mohave,34.4839,-114.32245
103,Arizona,Navajo,34.25421,-110.02983
104,Arizona,Pima,32.22174,-110.92648
105,Arizona,Pinal,32.8795,-111.75735
106,Arizona,Santa Cruz,31.34038,-110.93425
107,Arizona,Yavapai,34.54002,-112.4685
108,Arizona,Yuma,32.72532,-114.6244
109,Arkansas,Arkansas,34.75037,-92.50044
110,Arkansas,Ashley,33.19122,-91.76845
111,Arkansas,Baxter,36.36868,-92.47044
112,Arkansas,Benton,36.33202,-94.11854
113,Arkansas,Boone,36.22979,-93.10768
114,Arkansas,Bradley,33.46642,-92.1624
115,Arkansas,Calhoun,33.55803,-92.50304
116,Arkansas,Carroll,36.40118,-93.73797
117,Arkansas,Chicot,33.26725,-91.29397
118,Arkansas,Clark,34.12093,-93.05378
119,Arkansas,Clay,36.36839,-90.41738
120,Arkansas,Cleburne,35.49147,-92.03126
121,Arkansas,Cleveland,33.89836,-92.18514
122,Arkansas,Columbia,33.26707,-93.23933
123,Arkansas,Conway,35.0887,-92.4421
124,Arkansas,Craighead,35.8423,-90.70428
125,Arkansas,Crawford,35.43676,-94.34827
126,Arkansas,Crittenden,35.14648,-90.18454
127,Arkansas,Cross,35.29573,-90.77123
128,Arkansas,Dallas,33.96983,-92.65444
129,Arkansas,Desha,33.83333,-91.25395
130,Arkansas,Drew,33.629,-91.79096
131,Arkansas,Faulkner,35.0887,-92.4421
132,Arkansas,Franklin,35.29704,-94.03632
133,Arkansas,Fulton,36.38167,-91.81824
134,Arkansas,Garland,34.5317,-93.06377
135,Arkansas,Grant,34.29002,-92.42358
136,Arkansas,Greene,36.0584,-90.49733
137,Arkansas,Hempstead,33.7353,-93.66844
138,Arkansas,Hot Spring,34.36231,-92.81295
139,Arkansas,Howard,34.08874,-93.99349
140,Arkansas,Independence,35.70174,-91.44152
141,Arkansas,Izard,36.09487,-91.91342
142,Arkansas,Jackson,35.59923,-91.21457
143,Arkansas,Jefferson,34.22843,-92.0032
144,Arkansas,Johnson,35.57005,-93.45991
145,Arkansas,Lafayette,33.24098,-93.60704
146,Arkansas,Lawrence,36.12535,-90.92456
147,Arkansas,Lee,34.78062,-90.78207
148,Arkansas,Lincoln,33.95747,-91.73332
149,Arkansas,Little River,34.74648,-92.28959
150,Arkansas,Logan,35.21527,-93.71631
151,Arkansas,Lonoke,34.97453,-92.01653
152,Arkansas,Madison,36.01096,-93.72456
153,Arkansas,Marion,36.29146,-92.58905
154,Arkansas,Miller,33.44179,-94.03769
155,Arkansas,Mississippi,35.9273,-89.91898
156,Arkansas,Monroe,34.67784,-91.20389
157,Arkansas,Montgomery,34.53879,-93.65953
158,Arkansas,Nevada,33.66397,-93.30714
159,Arkansas,Newton,35.91997,-93.21787
160,Arkansas,Ouachita,33.58456,-92.83433
161,Arkansas,Perry,34.94737,-92.93147
162,Arkansas,Phillips,34.42829,-90.84802
163,Arkansas,Pike,34.1635,-93.65634
164,Arkansas,Poinsett,35.57404,-90.66293
165,Arkansas,Polk,34.54844,-94.20799
166,Arkansas,Pope,35.27842,-93.13379
167,Arkansas,Prairie,34.97704,-91.49513
168,Arkansas,Pulaski,34.74648,-92.28959
169,Arkansas,Randolph,36.34148,-91.02772
170,Arkansas,St. Francis,35.00815,-90.78983
171,Arkansas,Saline,34.56454,-92.58683
172,Arkansas,Scott,34.86077,-94.06325
173,Arkansas,Searcy,35.9109,-92.69949
174,Arkansas,Sebastian,35.38592,-94.39855
175,Arkansas,Sevier,33.9972,-94.24122
176,Arkansas,Sharp,36.26781,-91.55987
177,Arkansas,Stone,35.85987,-92.15668
178,Arkansas,Union,33.20763,-92.66627
179,Arkansas,Van Buren,35.58065,-92.5157
180,Arkansas,Washington,36.06258,-94.15743
181,Arkansas,White,35.25064,-91.73625
182,Arkansas,Woodruff,35.18633,-91.24307
183,Arkansas,Yell,35.03231,-93.22323
184,California,Alameda,37.80437,-122.2708
185,California,Alpine,38.59725,-119.82065
186,California,Amador,38.35269,-120.93272
187,California,Butte,39.72849,-121.83748
188,California,Calaveras,38.20461,-120.55413
189,California,Colusa,39.21433,-122.00942
190,California,Contra Costa,37.93576,-122.34775
191,California,Del Norte,34.68743,-116.78467
192,California,El Dorado,38.93324,-119.98435
193,California,Fresno,36.74773,-119.77237
194,California,Glenn,39.52061,-122.21755
195,California,Humboldt,40.80207,-124.16367
196,California,Imperial,32.67895,-115.49888
197,California,Inyo,36.51113,-117.41079
198,California,Kern,35.37329,-119.01871
199,California,Kings,36.30078,-119.78291
200,California,Lake,33.66808,-117.32726
201,California,Lassen,40.41628,-120.65301
202,California,Los Angeles,34.05223,-118.24368
203,California,Madera,36.96134,-120.06072
204,California,Marin,38.10742,-122.5697
205,California,Mariposa,36.57855,-118.29342
206,California,Mendocino,39.40961,-123.35557
207,California,Merced,37.30216,-120.48297
208,California,Modoc,41.58985,-120.72497
209,California,Mono,38.0076,-119.01476
210,California,Monterey,36.60024,-121.89468
211,California,Napa,38.29714,-122.28553
212,California,Nevada,36.57855,-118.29342
213,California,Orange,33.78779,-117.85311
214,California,Placer,38.75212,-121.28801
215,California,Plumas,39.81046,-120.4691
216,California,Riverside,33.95335,-117.39616
217,California,Sacramento,38.58157,-121.4944
218,California,San Benito,36.85245,-121.4016
219,California,San Bernardino,34.10834,-117.28977
220,California,San Diego,32.71571,-117.16472
221,California,San Francisco,37.77493,-122.41942
222,California,San Joaquin,37.9577,-121.29078
223,California,San Luis Obispo,35.28275,-120.65962
224,California,San Mateo,37.56299,-122.32553
225,California,Santa Barbara,34.42083,-119.69819
226,California,Santa Clara,37.35411,-121.95524
227,California,Santa Cruz,36.97412,-122.0308
228,California,Shasta,40.58654,-122.39168
229,California,Sierra,36.57855,-118.29342
230,California,Siskiyou,41.59265,-122.54037
231,California,Solano,38.10409,-122.25664
232,California,Sonoma,38.23242,-122.63665
233,California,Stanislaus,37.6391,-120.99688
234,California,Sutter,39.14045,-121.61691
235,California,Tehama,40.12574,-122.23388
236,California,Trinity,40.65069,-123.11263
237,California,Tulare,36.33023,-119.29206
238,California,Tuolumne,38.0276,-119.95475
239,California,Ventura,34.27834,-119.29317
240,California,Yolo,38.58046,-121.53023
241,California,Yuba,39.14573,-121.59135
242,Colorado,Adams,39.72943,-104.83192
243,Colorado,Alamosa,37.46945,-105.87002
244,Colorado,Arapahoe,39.61332,-105.01665
245,Colorado,Archuleta,37.1936,-107.04833
246,Colorado,Baca,37.31918,-102.56047
247,Colorado,Bent,37.95509,-103.0717
248,Colorado,Boulder,40.01499,-105.27055
249,Colorado,Broomfield,39.92054,-105.08665
250,Colorado,Chaffee,38.7469,-106.19407
251,Colorado,Cheyenne,38.82794,-102.6034
252,Colorado,Clear Creek,39.74249,-105.51361
253,Colorado,Conejos,37.2007,-106.19163
254,Colorado,Costilla,37.2781,-105.42827
255,Colorado,Crowley,38.32666,-103.78483
256,Colorado,Custer,38.10868,-105.36747
257,Colorado,Delta,38.86137,-107.86288
258,Colorado,Denver,39.73915,-104.9847
259,Colorado,Dolores,37.7516,-108.51722
260,Colorado,Douglas,39.5186,-104.76136
261,Colorado,Eagle,39.64026,-106.3742
262,Colorado,Elbert,39.28656,-104.13589
263,Colorado,El Paso,38.83388,-104.82136
264,Colorado,Fremont,38.39028,-105.1186
265,Colorado,Garfield,39.59931,-107.90395
266,Colorado,Gilpin,39.85756,-105.52253
267,Colorado,Grand,39.06387,-108.55065
268,Colorado,Gunnison,38.6668,-107.0317
269,Colorado,Hinsdale,37.82134,-107.30031
270,Colorado,Huerfano,37.68468,-104.96058
271,Colorado,Jackson,40.66643,-106.34279
272,Colorado,Jefferson,39.80276,-105.08748
273,Colorado,Kiowa,38.43269,-102.74034
274,Colorado,Kit Carson,39.30544,-102.60289
275,Colorado,Lake,39.22503,-106.31624
276,Colorado,La Plata,37.27528,-107.88007
277,Colorado,Larimer,40.58526,-105.08442
278,Colorado,Las Animas,37.31585,-104.03872
279,Colorado,Lincoln,39.26388,-103.69217
280,Colorado,Logan,40.61506,-103.26627
281,Colorado,Mesa,39.06387,-108.55065
282,Colorado,Mineral,37.669,-106.92409
283,Colorado,Moffat,40.61843,-108.2073
284,Colorado,Montezuma,37.30277,-108.62871
285,Colorado,Montrose,38.47832,-107.87617
286,Colorado,Morgan,40.25026,-103.79995
287,Colorado,Otero,37.9027,-103.71645
288,Colorado,Ouray,38.1555,-107.76932
289,Colorado,Park,39.83665,-105.0372
290,Colorado,Phillips,40.59388,-102.35758
291,Colorado,Pitkin,39.22304,-106.86921
292,Colorado,Prowers,38.06973,-102.68881
293,Colorado,Pueblo,38.25445,-104.60914
294,Colorado,Rio Blanco,39.97984,-108.21721
295,Colorado,Rio Grande,-28.4832,-52.99088
296,Colorado,Routt,40.48498,-106.83172
297,Colorado,Saguache,38.08055,-106.28156
298,Colorado,San Juan,16.47032,-97.91523
299,Colorado,San Miguel,38.00374,-108.40583
300,Colorado,Sedgwick,40.87591,-102.35179
301,Colorado,Summit,39.63214,-106.07428
302,Colorado,Teller,38.88217,-105.16183
303,Colorado,Washington,40.17526,-103.22244
304,Colorado,Weld,40.42331,-104.70913
305,Colorado,Yuma,32.72532,-114.6244
306,Connecticut,Fairfield,41.16704,-73.20483
307,Connecticut,Hartford,41.76371,-72.68509
308,Connecticut,Litchfield,41.80065,-73.12122
309,Connecticut,Middlesex,41.56232,-72.65065
310,Connecticut,New Haven,41.30815,-72.92816
311,Connecticut,New London,41.35565,-72.09952
312,Connecticut,Tolland,41.98537,-72.4462
313,Connecticut,Windham,41.69982,-72.15702
314,Delaware,Kent,39.15817,-75.52437
315,Delaware,New Castle,39.74595,-75.54659
316,Delaware,Sussex,38.91261,-75.42797
317,District of Columbia,Washington,38.89511,-77.03637
318,Florida,Alachua,29.65163,-82.32483
319,Florida,Baker,30.33107,-82.28459
320,Florida,Bay,30.15946,-85.65983
321,Florida,Bradford,29.94996,-82.16878
322,Florida,Brevard,28.08363,-80.60811
323,Florida,Broward,26.23786,-80.12477
324,Florida,Calhoun,30.40603,-85.19721
325,Florida,Charlotte,26.97617,-82.09064
326,Florida,Citrus,28.90248,-82.5926
327,Florida,Clay,30.06885,-81.86038
328,Florida,Collier,26.14234,-81.79596
329,Florida,Columbia,30.18968,-82.63929
330,Florida,DeSoto,27.21588,-81.85842
331,Florida,Dixie,29.6332,-83.10845
332,Florida,Duval,30.33218,-81.65565
333,Florida,Escambia,30.42131,-87.21691
334,Florida,Flagler,29.58497,-81.20784
335,Florida,Franklin,29.726,-84.9856
336,Florida,Gadsden,30.58714,-84.58325
337,Florida,Gilchrist,29.72582,-82.80037
338,Florida,Glades,26.95648,-81.18898
339,Florida,Gulf,29.90862,-85.26101
340,Florida,Hamilton,30.49643,-82.94796
341,Florida,Hardee,27.4927,-81.80993
342,Florida,Hendry,26.55349,-81.1659
343,Florida,Hernando,28.47688,-82.52546
344,Florida,Highlands,27.49559,-81.44091
345,Florida,Hillsborough,27.9378,-82.28592
346,Florida,Holmes,30.86789,-85.8141
347,Florida,Indian River,27.63864,-80.39727
348,Florida,Jackson,30.77436,-85.22687
349,Florida,Jefferson,30.42346,-83.90047
350,Florida,Lafayette,29.98552,-83.18107
351,Florida,Lake,28.54944,-81.77285
352,Florida,Lee,26.56285,-81.94953
353,Florida,Leon,30.43826,-84.28073
354,Florida,Levy,29.13775,-83.04957
355,Florida,Liberty,30.24136,-84.88291
356,Florida,Madison,30.46938,-83.41293
357,Florida,Manatee,27.49893,-82.57482
358,Florida,Marion,29.1872,-82.14009
359,Florida,Martin,27.19755,-80.25283
360,Florida,Miami-Dade,25.8576,-80.27811
361,Florida,Monroe,24.55524,-81.78163
362,Florida,Nassau,30.6319,-81.60649
363,Florida,Okaloosa,30.39353,-86.49578
364,Florida,Okeechobee,27.24393,-80.82978
365,Florida,Orange,28.53834,-81.37924
366,Florida,Osceola,28.30468,-81.41667
367,Florida,Palm Beach,26.71534,-80.05337
368,Florida,Pasco,28.23362,-82.18119
369,Florida,Pinellas,27.77086,-82.67927
370,Florida,Polk,28.03947,-81.9498
371,Florida,Putnam,29.64858,-81.63758
372,Florida,St. Johns,29.89469,-81.31452
373,Florida,St. Lucie,27.29393,-80.35033
374,Florida,Santa Rosa,30.63241,-87.03969
375,Florida,Sarasota,27.33643,-82.53065
376,Florida,Seminole,28.80055,-81.27312
377,Florida,Sumter,28.93408,-81.95994
378,Florida,Suwannee,30.19561,-82.99149
379,Florida,Taylor,30.01957,-83.61897
380,Florida,Union,30.21384,-82.38845
381,Florida,Volusia,29.21081,-81.02283
382,Florida,Wakulla,30.14777,-84.37561
383,Florida,Walton,30.61847,-86.17152
384,Florida,Washington,30.61059,-85.66533
385,Georgia,Appling,31.74928,-82.28898
386,Georgia,Atkinson,31.29711,-82.87999
387,Georgia,Bacon,31.55367,-82.45269
388,Georgia,Baker,31.32618,-84.44467
389,Georgia,Baldwin,33.08014,-83.2321
390,Georgia,Banks,34.35413,-83.49737
391,Georgia,Barrow,33.98292,-83.67016
392,Georgia,Bartow,34.16533,-84.80231
393,Georgia,Ben Hill,31.75978,-83.22046
394,Georgia,Berrien,31.27606,-83.22962
395,Georgia,Bibb,32.84069,-83.6324
396,Georgia,Bleckley,32.43444,-83.32784
397,Georgia,Brantley,31.19688,-81.9819
398,Georgia,Brooks,30.84197,-83.58021
399,Georgia,Bryan,31.93827,-81.30344
400,Georgia,Bulloch,32.44879,-81.78317
401,Georgia,Burke,33.06115,-82.00078
402,Georgia,Butts,33.28785,-83.95717
403,Georgia,Calhoun,31.5292,-84.62451
404,Georgia,Camden,30.73051,-81.54649
405,Georgia,Candler,32.40344,-82.07367
406,Georgia,Carroll,33.58011,-85.07661
407,Georgia,Catoosa,34.90366,-85.13825
408,Georgia,Charlton,30.78172,-82.13769
409,Georgia,Chatham,32.08354,-81.09983
410,Georgia,Chattahoochee,32.30543,-84.7727
411,Georgia,Chattooga,34.47502,-85.34529
412,Georgia,Cherokee,34.10149,-84.51938
413,Georgia,Clarke,33.96095,-83.37794
414,Georgia,Clay,31.62628,-84.9801
415,Georgia,Clayton,33.58317,-84.33937
416,Georgia,Clinch,30.91495,-82.70624
417,Georgia,Cobb,33.9526,-84.54993
418,Georgia,Coffee,31.50881,-82.84987
419,Georgia,Colquitt,31.17991,-83.78906
420,Georgia,Columbia,33.53375,-82.13067
421,Georgia,Cook,31.15399,-83.43047
422,Georgia,Coweta,33.38067,-84.79966
423,Georgia,Crawford,32.7145,-83.98634
424,Georgia,Crisp,31.96351,-83.78239
425,Georgia,Dade,34.85452,-85.50453
426,Georgia,Dawson,34.4443,-84.17064
427,Georgia,Decatur,30.9713,-84.63742
428,Georgia,DeKalb,33.77483,-84.29631
429,Georgia,Dodge,32.17218,-83.1684
430,Georgia,Dooly,32.15718,-83.79875
431,Georgia,Dougherty,31.57851,-84.15574
432,Georgia,Douglas,33.7515,-84.74771
433,Georgia,Early,31.32283,-84.90364
434,Georgia,Echols,30.71009,-82.89394
435,Georgia,Effingham,32.36731,-81.34134
436,Georgia,Elbert,34.11679,-82.8401
437,Georgia,Emanuel,32.58976,-82.30171
438,Georgia,Evans,32.15676,-81.88688
439,Georgia,Fannin,34.86411,-84.31985
440,Georgia,Fayette,33.39678,-84.59576
441,Georgia,Floyd,34.25704,-85.16467
442,Georgia,Forsyth,34.20732,-84.14019
443,Georgia,Franklin,34.37544,-83.22918
444,Georgia,Fulton,34.02316,-84.36159
445,Georgia,Gilmer,34.69121,-84.45559
446,Georgia,Glascock,33.22928,-82.6107
447,Georgia,Glynn,31.14995,-81.49149
448,Georgia,Gordon,34.50259,-84.95105
449,Georgia,Grady,30.87467,-84.23443
450,Georgia,Greene,33.59606,-83.13872
451,Georgia,Gwinnett,34.00288,-84.14464
452,Georgia,Habersham,34.51149,-83.52712
453,Georgia,Hall,34.29788,-83.82407
454,Georgia,Hancock,33.27043,-83.00069
455,Georgia,Haralson,33.79423,-85.21103
456,Georgia,Harris,32.84223,-84.87924
457,Georgia,Hart,34.3509,-82.96425
458,Georgia,Heard,33.29703,-85.12827
459,Georgia,Henry,33.54428,-84.23381
460,Georgia,Houston,32.61574,-83.62664
461,Georgia,Irwin,31.60228,-83.27638
462,Georgia,Jackson,34.204,-83.45711
463,Georgia,Jasper,33.31643,-83.68809
464,Georgia,Jeff Davis,31.8056,-82.63694
465,Georgia,Jefferson,33.05484,-82.41815
466,Georgia,Jenkins,32.79247,-81.96353
467,Georgia,Johnson,32.70146,-82.66008
468,Georgia,Jones,33.02513,-83.56052
469,Georgia,Lamar,33.07654,-84.13946
470,Georgia,Lanier,31.03789,-83.06265
471,Georgia,Laurens,32.54044,-82.90375
472,Georgia,Lee,31.77951,-84.14113
473,Georgia,Liberty,31.84688,-81.59595
474,Georgia,Lincoln,33.79366,-82.45121
475,Georgia,Long,31.75258,-81.74577
476,Georgia,Lowndes,30.83334,-83.28032
477,Georgia,Lumpkin,34.53259,-83.98491
478,Georgia,McDuffie,33.48285,-82.48137
479,Georgia,McIntosh,31.37023,-81.43399
480,Georgia,Macon,32.84069,-83.6324
481,Georgia,Madison,34.12778,-83.20904
482,Georgia,Marion,32.35338,-84.52464
483,Georgia,Meriwether,33.04066,-84.68831
484,Georgia,Miller,31.16399,-84.73072
485,Georgia,Mitchell,31.22532,-84.19431
486,Georgia,Monroe,33.01408,-83.91872
487,Georgia,Montgomery,32.17336,-82.53482
488,Georgia,Morgan,33.59083,-83.49238
489,Georgia,Murray,34.78845,-84.74809
490,Georgia,Muscogee,32.46098,-84.98771
491,Georgia,Newton,33.59678,-83.86018
492,Georgia,Oconee,33.83494,-83.43705
493,Georgia,Oglethorpe,33.88065,-83.0807
494,Georgia,Paulding,33.92371,-84.84077
495,Georgia,Peach,32.75042,-83.50018
496,Georgia,Pickens,34.46432,-84.46564
497,Georgia,Pierce,31.35876,-82.21274
498,Georgia,Pike,33.09227,-84.38923
499,Georgia,Polk,34.00178,-85.18815
500,Georgia,Pulaski,32.2323,-83.47596
501,Georgia,Putnam,33.32177,-83.37284
502,Georgia,Quitman,31.86733,-85.01878
503,Georgia,Rabun,34.88168,-83.40214
504,Georgia,Randolph,31.76262,-84.75419
505,Georgia,Richmond,33.47097,-81.97484
506,Georgia,Rockdale,33.66761,-84.01769
507,Georgia,Schley,32.26169,-84.31472
508,Georgia,Screven,32.75059,-81.61193
509,Georgia,Seminole,30.93878,-84.86887
510,Georgia,Spalding,33.24678,-84.26409
511,Georgia,Stephens,34.59371,-83.29627
512,Georgia,Stewart,32.07846,-84.8352
513,Georgia,Sumter,32.03997,-84.19704
514,Georgia,Talbot,32.69949,-84.53301
515,Georgia,Taliaferro,33.56609,-82.87876
516,Georgia,Tattnall,32.04575,-82.05818
517,Georgia,Taylor,32.55546,-84.25046
518,Georgia,Telfair,31.9298,-82.93899
519,Georgia,Terrell,31.77688,-84.43692
520,Georgia,Thomas,30.83658,-83.97878
521,Georgia,Tift,31.42793,-83.49415
522,Georgia,Toombs,32.21769,-82.41346
523,Georgia,Towns,34.91665,-83.73728
524,Georgia,Treutlen,32.40388,-82.56728
525,Georgia,Troup,33.03929,-85.03133
526,Georgia,Turner,31.71638,-83.62409
527,Georgia,Twiggs,32.6672,-83.42708
528,Georgia,Union,48.01336,26.29685
529,Georgia,Upson,32.88127,-84.29934
530,Georgia,Walker,34.87119,-85.29079
531,Georgia,Walton,33.79484,-83.71323
532,Georgia,Ware,31.21368,-82.3557
533,Georgia,Warren,33.40896,-82.67676
534,Georgia,Washington,32.96954,-82.7959
535,Georgia,Wayne,31.60785,-81.88634
536,Georgia,Webster,32.04665,-84.55105
537,Georgia,Wheeler,32.09349,-82.88252
538,Georgia,White,34.64636,-83.74711
539,Georgia,Whitfield,34.7698,-84.97022
540,Georgia,Wilcox,31.9729,-83.43236
541,Georgia,Wilkes,33.78195,-82.74323
542,Georgia,Wilkinson,32.80241,-83.17125
543,Georgia,Worth,31.55582,-83.89308
544,Hawaii,Hawaii,20.78785,-156.38612
545,Hawaii,Honolulu,21.30694,-157.85833
546,Hawaii,Kalawao,21.18569,-156.95944
547,Hawaii,Kauai,21.97583,-159.33861
548,Hawaii,Maui,20.88953,-156.47432
549,Idaho,Ada,43.6135,-116.20345
550,Idaho,Adams,44.88965,-116.45387
551,Idaho,Bannock,42.8713,-112.44553
552,Idaho,Bear Lake,42.13271,-111.29715
553,Idaho,Benewah,47.21755,-116.65883
554,Idaho,Bingham,43.19047,-112.34498
555,Idaho,Blaine,43.41233,-113.9804
556,Idaho,Boise,43.6135,-116.20345
557,Idaho,Bonner,48.15827,-116.44018
558,Idaho,Bonneville,43.46658,-112.03414
559,Idaho,Boundary,48.76702,-116.46288
560,Idaho,Butte,43.72287,-113.17202
561,Idaho,Camas,43.46325,-114.80585
562,Idaho,Canyon,43.54072,-116.56346
563,Idaho,Caribou,42.77051,-111.56224
564,Idaho,Cassia,42.54241,-113.77141
565,Idaho,Clark,44.28398,-112.35135
566,Idaho,Clearwater,46.6737,-115.65686
567,Idaho,Custer,44.24142,-114.2818
568,Idaho,Elmore,43.3539,-115.46918
569,Idaho,Franklin,42.18117,-111.81323
570,Idaho,Fremont,44.22879,-111.48202
571,Idaho,Gem,44.06169,-116.39723
572,Idaho,Gooding,42.9709,-114.81152
573,Idaho,Idaho,44.5002,-114.25118
574,Idaho,Jefferson,43.82014,-112.31128
575,Idaho,Jerome,42.6899,-114.26403
576,Idaho,Kootenai,47.71796,-116.95159
577,Idaho,Latah,46.73239,-117.00017
578,Idaho,Lemhi,45.12159,-113.88173
579,Idaho,Lewis,46.22712,-116.02931
580,Idaho,Lincoln,43.00241,-114.13831
581,Idaho,Madison,43.82602,-111.78969
582,Idaho,Minidoka,42.8544,-113.63752
583,Idaho,Nez Perce,46.37433,-117.01516
584,Idaho,Oneida,42.17075,-112.28913
585,Idaho,Owyhee,42.58153,-116.16998
586,Idaho,Payette,43.96989,-116.81904
587,Idaho,Power,42.91297,-112.59498
588,Idaho,Shoshone,47.35167,-115.89103
589,Idaho,Teton,43.75946,-111.2077
590,Idaho,Twin Falls,42.48158,-114.48754
591,Idaho,Valley,43.54072,-116.56346
592,Idaho,Washington,44.45243,-116.78477
593,Illinois,Adams,39.9356,-91.40987
594,Illinois,Alexander,37.06422,-89.21924
595,Illinois,Bond,38.88682,-89.43555
596,Illinois,Boone,42.26391,-88.84427
597,Illinois,Brown,39.96181,-90.75034
598,Illinois,Bureau,41.40415,-89.52868
599,Illinois,Calhoun,39.1693,-90.66753
600,Illinois,Carroll,42.06861,-89.93433
601,Illinois,Cass,39.97356,-90.24738
602,Illinois,Champaign,40.11642,-88.24338
603,Illinois,Christian,39.54579,-89.27727
604,Illinois,Clark,39.33357,-87.78772
605,Illinois,Clay,38.75416,-88.49019
606,Illinois,Clinton,38.60645,-89.42248
607,Illinois,Coles,39.48125,-88.28154
608,Illinois,Cook,41.85003,-87.65005
